"word","borrowing","age_oldest","age_youngest","age_oldest_num","age_youngest_num","word.1","phonology","phonlength","AoA","subtlexzipf","conc","cat","AoA_obj","source.language","source.word","source.language.mean.word.length","source.language.word.freq","source.word.length"
"lock",5,"Proto-Germanic","Proto-Germanic","2500","2500","lock","lQk",3,"5.74","4.42","4.65","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"bathe",5,"Proto-Germanic","Proto-Germanic","2500","2500","bathe","b1D",3,"5.00","3.11","4.19","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"spin",5,"Proto-Germanic","Proto-Germanic","2500","2500","spin","spIn",4,"5.00","4.41","3.90","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"open",5,"Proto-Germanic","Proto-Germanic","2500","2500","open","5p@n",4,"5.00","5.41","3.21","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"spit",5,"Proto-Germanic","Proto-Germanic","2500","2500","spit","spIt",4,"5.06","3.86","4.71","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"burn",5,"Proto-Germanic","Proto-Germanic","2500","2500","burn","b3n",3,"4.72","4.40","4.11","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"swallow",5,"Proto-Germanic","Proto-Germanic","2500","2500","swallow","swQl5",5,"5.17","3.89","3.89","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"buy",5,"Proto-Germanic","Proto-Germanic","2500","2500","buy","b2",2,"5.56","5.37","3.35","Verb",2,"English",NA,3.45098039215686,0.142987132676069,2
"talk",5,"Proto-Germanic","Proto-Germanic","2500","2500","talk","t$k",3,"3.68","5.52","4.07","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"blow",5,"Proto-Germanic","Proto-Germanic","2500","2500","blow","bl5",3,"4.00","4.71","3.74","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"share",5,"Proto-Germanic","Proto-Germanic","2500","2500","share","S8R",3,"4.84","4.92","2.96","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"ditch",5,"Proto-Germanic","Proto-Germanic","2500","2500","ditch","dIJ",3,"6.22","3.92","4.50","Verb",4,"English",NA,3.45098039215686,0.390831495981255,3
"stick",5,"Proto-Germanic","Proto-Germanic","2500","2500","stick","stIk",4,"3.89","5.02","4.59","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"swim",5,"Proto-Germanic","Proto-Germanic","2500","2500","swim","swIm",4,"4.17","4.42","4.43","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"hold",5,"Proto-Germanic","Proto-Germanic","2500","2500","hold","h5ld",4,"4.67","5.32","3.68","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"hunt",5,"Proto-Germanic","Proto-Germanic","2500","2500","hunt","hVnt",4,"6.06","4.69","3.81","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"owe",5,"Proto-Germanic","Proto-Germanic","2500","2500","owe","5",1,"8.61","4.27","2.07","Verb",2,"English",NA,3.45098039215686,0.0276693735464591,1
"dive",5,"Proto-Germanic","Proto-Germanic","2500","2500","dive","d2v",3,"7.21","4.26","4.03","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"fly",5,"Proto-Germanic","Proto-Germanic","2500","2500","fly","fl2",3,"3.05","4.90","4.64","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"walk",5,"Proto-Germanic","Proto-Germanic","2500","2500","walk","w$k",3,"3.45","5.19","4.07","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"sleep",5,"Proto-Germanic","Proto-Germanic","2500","2500","sleep","slip",4,"2.79","4.94","4.44","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"gather",5,"Proto-Germanic","Proto-Germanic","2500","2500","gather","g{D@R",5,"6.50","4.29","2.75","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"sing",5,"Proto-Germanic","Proto-Germanic","2500","2500","sing","sIN",3,"3.47","4.94","4.34","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"drown",5,"Proto-Germanic","Proto-Germanic","2500","2500","drown","dr6n",4,"7.00","3.61","3.93","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"knead",5,"Proto-Germanic","Proto-Germanic","2500","2500","knead","nid",3,"8.80","3.01","3.89","Verb",10,"English",NA,3.45098039215686,0.390831495981255,3
"live",5,"Proto-Germanic","Proto-Germanic","2500","2500","live","lIv",3,"6.10","5.50","3.57","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"slide",5,"Proto-Germanic","Proto-Germanic","2500","2500","slide","sl2d",4,"4.79","4.17","4.48","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"swear",5,"Proto-Germanic","Proto-Germanic","2500","2500","swear","sw8R",4,"7.21","4.26","2.45","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"bring",5,"Proto-Germanic","Proto-Germanic","2500","2500","bring","brIN",4,"4.42","5.40","2.55","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"steal",5,"Proto-Germanic","Proto-Germanic","2500","2500","steal","stil",4,"6.17","4.34","3.84","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"nail",5,"Proto-Germanic","Proto-Germanic","2500","2500","nail","n1l",3,"5.42","4.18","4.93","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"forgive",5,"Proto-Germanic","Proto-Germanic","2500","2500","forgive","f@gIv",5,"5.44","4.28","1.92","Verb",4,"English",NA,3.45098039215686,0.0953247551173794,5
"help",5,"Proto-Germanic","Proto-Germanic","2500","2500","help","hElp",4,"3.65","5.75","2.56","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"guess",5,"Proto-Germanic","Proto-Germanic","2500","2500","guess","gEs",3,"5.44","5.16","2.28","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"shake",5,"Proto-Germanic","Proto-Germanic","2500","2500","shake","S1k",3,"5.26","4.58","4.07","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"stir",5,"Proto-Germanic","Proto-Germanic","2500","2500","stir","st3R",4,"5.58","4.18","3.76","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"run",5,"Proto-Germanic","Proto-Germanic","2500","2500","run","rVn",3,"4.47","5.49","4.31","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"sell",5,"Proto-Germanic","Proto-Germanic","2500","2500","sell","sEl",3,"7.05","5.22","3.35","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"tell",5,"Proto-Germanic","Proto-Germanic","2500","2500","tell","tEl",3,"4.26","5.82","2.90","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"fuck",5,"Proto-Germanic","Proto-Germanic","2500","2500","fuck","fVk",3,"11.22","4.58","3.19","Verb",NA,"English",NA,3.45098039215686,0.390831495981255,3
"borrow",5,"Proto-Germanic","Proto-Germanic","2500","2500","borrow","bQr5",4,"6.95","4.27","3.10","Verb",4,"English",NA,3.45098039215686,0.32410416739909,4
"suck",5,"Proto-Germanic","Proto-Germanic","2500","2500","suck","sVk",3,"5.58","3.93","3.46","Verb",6,"English",NA,3.45098039215686,0.390831495981255,3
"drive",5,"Proto-Germanic","Proto-Germanic","2500","2500","drive","dr2v",4,"5.26","5.00","3.86","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"kiss",5,"Proto-Germanic","Proto-Germanic","2500","2500","kiss","kIs",3,"3.61","4.65","4.48","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"shoot",5,"Proto-Germanic","Proto-Germanic","2500","2500","shoot","Sut",3,"5.53","4.53","3.97","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"earn",5,"Proto-Germanic","Proto-Germanic","2500","2500","earn","3n",2,"7.57","4.36","2.39","Verb",2,"English",NA,3.45098039215686,0.142987132676069,2
"beat",5,"Proto-Germanic","Proto-Germanic","2500","2500","beat","bit",3,"6.15","5.07","3.97","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"rise",5,"Proto-Germanic","Proto-Germanic","2500","2500","rise","r2z",3,"6.72","4.78","4.04","Verb",4,"English",NA,3.45098039215686,0.390831495981255,3
"tie",5,"Proto-Germanic","Proto-Germanic","2500","2500","tie","t2",2,"4.74","4.58","4.81","Verb",2,"English",NA,3.45098039215686,0.142987132676069,2
"forbid",5,"Proto-Germanic","Proto-Germanic","2500","2500","forbid","f@bId",5,"8.47","3.34","1.96","Verb",4,"English",NA,3.45098039215686,0.0953247551173794,5
"heal",5,"Proto-Germanic","Proto-Germanic","2500","2500","heal","hil",3,"7.47","3.75","3.03","Verb",4,"English",NA,3.45098039215686,0.390831495981255,3
"hear",5,"Proto-Germanic","Proto-Germanic","2500","2500","hear","h7R",3,"3.80","5.44","3.66","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"mean",5,"Proto-Germanic","Proto-Germanic","2500","2500","mean","min",3,"4.00","5.71","2.50","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"meet",5,"Proto-Germanic","Proto-Germanic","2500","2500","meet","mit",3,"4.74","5.41","3.00","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"need",5,"Proto-Germanic","Proto-Germanic","2500","2500","need","nid",3,"3.56","6.07","1.69","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"believe",5,"Proto-Germanic","Proto-Germanic","2500","2500","believe","bIliv",5,"5.78","5.56","1.55","Verb",2,"English",NA,3.45098039215686,0.0953247551173794,5
"drop",5,"Proto-Germanic","Proto-Germanic","2500","2500","drop","drQp",4,"3.26","4.90","4.21","Verb",2,"English",NA,3.45098039215686,0.32410416739909,4
"flee",5,"Proto-Germanic","Proto-Germanic","2500","2500","flee","fli",3,"8.33","3.48","3.67","Verb",6,"English",NA,3.45098039215686,0.390831495981255,3
"grow",5,"Proto-Germanic","Proto-Germanic","2500","2500","grow","gr5",3,"4.79","4.93","3.03","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"read",5,"Proto-Germanic","Proto-Germanic","2500","2500","read","rEd",3,"4.11","5.14","3.56","Verb",2,"English",NA,3.45098039215686,0.390831495981255,3
"Monday",5,"Proto-Germanic","Proto-Germanic","2500","2500","Monday","mVndI",5,"#N/A","4.61","2.25","Name",2,"English",NA,3.45098039215686,0.0953247551173794,5
"Sunday",5,"Proto-Germanic","Proto-Germanic","2500","2500","Sunday","sVndI",5,"5.44","4.88","3.32","Name",2,"English",NA,3.45098039215686,0.0953247551173794,5
"Wednesday",5,"Proto-Germanic","Proto-Germanic","2500","2500","Wednesday","wEnzdI",6,"#N/A","4.53","3.14","Name",2,"English",NA,3.45098039215686,0.00953247551173794,6
"Tuesday",5,"Proto-Germanic","Proto-Germanic","2500","2500","Tuesday","tjuzdI",6,"#N/A","4.44","3.29","Name",2,"English",NA,3.45098039215686,0.00953247551173794,6
"Friday",5,"Proto-Germanic","Proto-Germanic","2500","2500","Friday","fr2dI",5,"#N/A","4.80","3.28","Name",2,"English",NA,3.45098039215686,0.0953247551173794,5
"needle",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","needle","nidP",4,"5.32","3.93","4.93","Noun",2,"English",NA,3.45098039215686,0.32410416739909,4
"you",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","you","ju",2,"4.35","7.32","4.11","Pronoun",2,"English",NA,3.45098039215686,0.142987132676069,2
"white",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","white","w2t",3,"4.06","5.25","3.89","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"healthy",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","healthy","hElTI",5,"7.61","4.63","3.31","Adjective",2,"English",NA,3.45098039215686,0.0953247551173794,5
"quick",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","quick","kwIk",4,"5.89","5.13","2.89","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"yellow",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","yellow","jEl5",4,"3.20","4.84","4.30","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"good",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","good","gUd",3,"3.55","6.35","1.64","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"thirsty",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","thirsty","T3stI",5,"3.89","3.69","3.86","Adjective",2,"English",NA,3.45098039215686,0.0953247551173794,5
"new",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","new","nju",3,"4.72","5.98","2.81","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"late",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","late","l1t",3,"5.28","5.21","2.60","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"heavy",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","heavy","hEvI",4,"4.05","4.90","3.37","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"blind",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","blind","bl2nd",5,"7.00","4.42","4.03","Adjective",2,"English",NA,3.45098039215686,0.0953247551173794,5
"slow",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","slow","sl5",3,"4.15","4.81","3.28","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"sweet",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","sweet","swit",4,"4.53","4.98","4.00","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"wet",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","wet","wEt",3,"2.47","4.76","4.46","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"red",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","red","rEd",3,"3.68","5.41","4.24","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"old",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","old","5ld",3,"3.72","5.79","2.72","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"raw",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","raw","r$",2,"7.17","4.32","3.35","Adjective",2,"English",NA,3.45098039215686,0.142987132676069,2
"rough",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","rough","rVf",3,"6.21","4.46","3.83","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"thin",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","thin","TIn",3,"6.47","4.48","3.83","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"naked",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","naked","n1kId",5,"4.68","4.24","4.50","Adjective",4,"English",NA,3.45098039215686,0.0953247551173794,5
"mad",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","mad","m{d",3,"3.55","4.73","2.76","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"hard",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","hard","h#d",3,"4.39","5.58","3.76","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"young",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","young","jVN",3,"4.61","5.51","3.16","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"deaf",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","deaf","dEf",3,"6.83","3.90","3.27","Adjective",4,"English",NA,3.45098039215686,0.390831495981255,3
"wise",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","wise","w2z",3,"6.79","4.53","1.97","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"deep",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","deep","dip",3,"5.47","4.98","3.38","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"small",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","small","sm$l",4,"3.22","5.43","3.22","Adjective",2,"English",NA,3.45098039215686,0.32410416739909,4
"warm",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","warm","w$m",3,"4.65","4.92","3.56","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"full",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","full","fUl",3,"4.24","5.40","3.59","Adjective",2,"English",NA,3.45098039215686,0.390831495981255,3
"how",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","how","h6",2,"5.36","6.33","1.35","Adverb",2,"English",NA,3.45098039215686,0.142987132676069,2
"where",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","where","w8R",3,"4.09","6.13","1.66","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"far",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","far","f#R",3,"4.88","5.61","2.71","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"why",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","why","w2",2,"3.97","6.02","1.86","Adverb",2,"English",NA,3.45098039215686,0.142987132676069,2
"right",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","right","r2t",3,"4.35","6.36","3.47","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"now",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","now","n6",2,"5.25","6.44","1.48","Adverb",2,"English",NA,3.45098039215686,0.142987132676069,2
"only",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","only","5nlI",4,"4.95","6.02","2.41","Adverb",4,"English",NA,3.45098039215686,0.32410416739909,4
"enough",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","enough","InVf",4,"6.96","5.65","1.33","Adverb",2,"English",NA,3.45098039215686,0.32410416739909,4
"long",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","long","lQN",3,"4.24","5.80","3.18","Adverb",2,"English",NA,3.45098039215686,0.390831495981255,3
"when",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","when","wEn",3,"4.24","6.34","1.60","Conjunction",2,"English",NA,3.45098039215686,0.390831495981255,3
"what",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","what","wQt",3,"3.86","6.78","2.00","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"few",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","few","fju",3,"6.00","5.67","2.48","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"this",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","this","DIs",3,"4.93","6.89","2.14","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"that",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","that","D{t",3,"5.53","7.19","1.54","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"some",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","some","sVm",3,"4.85","6.27","2.48","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"many",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","many","mEnI",4,"4.60","5.87","2.37","Determiner",2,"English",NA,3.45098039215686,0.32410416739909,4
"more",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","more","m$R",3,"3.78","6.32","2.37","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"there",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","there","D8R",3,"5.25","6.72","2.20","Determiner",2,"English",NA,3.45098039215686,0.390831495981255,3
"no",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","no","n5",2,"2.72","6.50","2.45","Interjection",2,"English",NA,3.45098039215686,0.142987132676069,2
"not",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","not","nQt",3,"3.89","6.72","2.08","Not",2,"English",NA,3.45098039215686,0.390831495981255,3
"murder",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","murder","m3d@R",5,"8.79","4.70","3.61","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"arm",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","arm","#m",2,"3.26","4.70","4.96","Noun",2,"English",NA,3.45098039215686,0.142987132676069,2
"daughter",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","daughter","d$t@R",5,"4.95","4.97","4.79","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"hammer",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","hammer","h{m@R",5,"5.42","4.66","4.77","Noun",2,"English",NA,3.45098039215686,0.0953247551173794,5
"light",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","light","l2t",3,"4.05","5.28","4.21","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"ride",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","ride","r2d",3,"4.67","4.78","3.75","Noun",2,"English",NA,3.45098039215686,0.390831495981255,3
"udder",5,"Proto-Indo-European","Proto-Indo-European","6000","6000","udder","Vd@R",4,"7.29","2.74","5.00","Noun",10,"English",NA,3.45098039215686,0.32410416739909,4
