ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
36817,oldh1241,Old High German,90,innocent,21-36,unsuntîg,,,762095859702831,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,not-guilty,adj.,,,,,,,,,,,
36818,oldh1241,Old High German,390,the penalty or punishment,21-37,wîzi,,,762098922843097,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,blame-NMLZ,noun,,,,,,,,,,,
36819,oldh1241,Old High German,218,the fine,21-38,buoz,,,7620941167930882,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36820,oldh1241,Old High German,1281,the prison,21-39,karkari,,,7620943784460643,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,No information,,,noun,1. Highly integrated,,,,,,,,,No information,
36821,oldh1241,Old High German,845,the murder,21-42,mord,,,762094547176701,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36822,oldh1241,Old High German,902,the adultery,21-43,huor,,,7620946978418233,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36823,oldh1241,Old High German,953,the rape,21-44,nôtnumft,,,7620947892156388,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,force-taking,noun,,,,,,,,,,,
36824,oldh1241,Old High German,1889,the arson,21-46,inzuntida,,,7620950464465836,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,in-fire,noun,,,,,,,,,,,
36825,oldh1241,Old High German,1792,the perjury,21-47,meineid,,,7620952777519863,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,false-oath,noun,,,,,,,,,,,
36826,oldh1241,Old High German,713,to steal,21-51,stelan,,,7620953365885010,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36827,oldh1241,Old High German,1160,the thief,21-52,diob,,,7620954407677385,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36828,oldh1241,Old High German,661,the religion,22-11,"gilouba, giloubo",,,7620959621512347,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36829,oldh1241,Old High German,1944,the god,22-12,got,,,7620100441277027,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36830,oldh1241,Old High German,911,the temple,22-13,tempal,,,76201031952259,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Coexistence,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36832,oldh1241,Old High German,853,the altar,22-14,altâri,,,7620104989955925,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Coexistence,,,noun,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
36833,oldh1241,Old High German,1103,the sacrifice,22-15,opfar,,,7620107523718222,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,offer-NMLZ,noun,,,,,,,,,,,
36834,oldh1241,Old High German,257,to worship,22-16,betôn,,,7620101013617128,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,prayer-VBLZ,verb,,,,,,,,,,,
36835,oldh1241,Old High German,24,to pray,22-17,bitten,,,76201012237709038,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36836,oldh1241,Old High German,852,the priest,22-18,êwawarto,,,76201014214125305,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,law-ward,noun,,,,,,,,,,,
36837,oldh1241,Old High German,1702,holy,22-19,heilag,,,76201015318849899,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,whole-SUFF,adj.,,,,,,,,,,,
36838,oldh1241,Old High German,304,to preach,22-22,predigôn,,,76201017576702420,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,verb,1. Highly integrated,,,,,,,,,No information,
36839,oldh1241,Old High German,391,to bless,22-23,seganôn,,,76201019652465159,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,Insertion,,,verb,1. Highly integrated,,,,,,,,,No information,
36840,oldh1241,Old High German,8,to curse,22-24,leidazzen,,,76201028975121839,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,blame-SUFF,verb,,,,,,,,,,,
36841,oldh1241,Old High German,303,to fast,22-26,fastên,,,76201043955369551,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,fast-VBLZ,verb,,,,,,,,,,,
36842,oldh1241,Old High German,1565,the heaven,22-31,himil,,,74121435981655734,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36843,oldh1241,Old High German,878,the hell,22-32,hella,,,76201045564618882,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36844,oldh1241,Old High German,1973,the demon,22-35,unholda,,,76201046494882920,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,f.,,,not-lovely,noun,,,,,,,,,,,
36845,oldh1241,Old High German,1945,the idol,22-37,abgot,,,76201048971512147,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,out of-god,noun,,,,,,,,,,,
36846,oldh1241,Old High German,392,the magic,22-42,zoubar,,,76201049143817521,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36847,oldh1241,Old High German,2137,the sorcerer or witch,22-43,zoubarâri,,,76201050630953651,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,magic-SUFF,noun,,,,,,,,,,,
36848,oldh1241,Old High German,2138,the fairy or elf,22-44,alb,,,76201052657065630,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36849,oldh1241,Old High German,1175,the ghost,22-45,gitrog,,,7620105368085157,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,deceive-NMLZ,noun,,,,,,,,,,,
36850,oldh1241,Old High German,107,the omen,22-47,forazeihhan,,,76201055324757294,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,before-token,noun,,,,,,,,,,,
36852,oldh1241,Old High German,616,the hospital,23-2,siohhûs,,,76201058474170959,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,ill-house,noun,,,,,,,,,,,
36853,oldh1241,Old High German,1066,the crime,23-37,firina,,,762011577359604,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36856,oldh1241,Old High German,1612,the letter,23-42,briaf,,,7620117805922124,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,No information,,,noun,1. Highly integrated,,,,,,,,,No information,
36857,oldh1241,Old High German,1051,the tin/can,23-54,buhsa,,,7620119491679995,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,1. Highly integrated,,,,,,,,,No information,
36858,oldh1241,Old High German,1321,the bottle,23-56,flasca,,,76201112758665485,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36859,oldh1241,Old High German,1967,the calendar,23-61,zalabuoh,,,76201116942726500,5. no evidence for borrowing,0.0,analyzable compound,0.5,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,number-book,noun,,,,,,,,,,,
36860,oldh1241,Old High German,642,the music,23-63,spil,,,76201120971891919,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36861,oldh1241,Old High German,1096,the song,23-64,sang,,,76201121226592786,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,sing-NMLZ,noun,,,,,,,,,,,
36854,oldh1241,Old High German,1356,the number,23-39,zala,,,76181023619511064,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36855,oldh1241,Old High German,1362,the street,23-395,strâza,,,76201129925927883,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36747,oldh1241,Old High German,37,to liberate,19-445,frîen,,,7620131858812502,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,free-VBLZ,verb,,,,,,,,,,,
36756,oldh1241,Old High German,1611,to invite,19-565,ladôn,,,76201318517200683,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36862,oldh1241,Old High German,1579,to be,24-01,wesan,,,72261331939761745,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36863,oldh1241,Old High German,1990,to become,24-02,werdan,,,76201321456726754,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36864,oldh1241,Old High German,1478,without,24-03,"ânu, âno, âna",,,76201322743726821,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,prep.,,,,,,,,,,,
36866,oldh1241,Old High German,97,through,24-05,duruh,,,76201322995961411,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,prep.,,,,,,,,,,,
36874,oldh1241,Old High German,200,same,24-13,selb,,,76201324525810689,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,pronoun,,,,,,,,,,,
36867,oldh1241,Old High German,1240,not,24-06,niowiht,,,76251041948144671,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,nio-wiht [never-thing],adv.,,,,,,,,,,,
36868,oldh1241,Old High German,1214,this,24-07,desêr,,,76201326758677866,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,pronoun,,,,,,,,,,,
36869,oldh1241,Old High German,78,that,24-08,der,,,76201327586634395,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,pronoun,,,,,,,,,,,
36870,oldh1241,Old High German,136,here,24-09,hier,,,76201327961907363,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adv.,,,,,,,,,,,
36871,oldh1241,Old High German,1937,there,24-1,darot,,,76201328590702199,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,there-SUFF,adv.,,,,,,,,,,,
36872,oldh1241,Old High German,197,other,24-11,ander,,,7671325410245184,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
35922,oldh1241,Old High German,1836,the vagina,4-493,kwiti,,,76201333622375098,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36873,oldh1241,Old High German,1354,next,24-12,nâhist,,,76211229859116239,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,near-SUFF,adj.,,,,,,,,,,,
35823,oldh1241,Old High German,1190,the hare,3-863,haso,,,76211232377955520,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35824,oldh1241,Old High German,1893,the quail,3-865,wahtala,,,76211233256095557,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35825,oldh1241,Old High German,1628,the squirrel,3-869,eihhurno,,,76211235360825828,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,eih-hurno [oak-horn],noun,,,,,,,,,,,
35826,oldh1241,Old High German,1772,the elk/moose,3-872,elahho,,,76211237918051087,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35827,oldh1241,Old High German,1194,the beaver,3-873,bibar,,,7621123828066959,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36327,oldh1241,Old High German,16,the sledge/sled,10-79,slito,,,76211239128662871,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,slide-NMLZ,noun,,,,,,,,,,,
36194,oldh1241,Old High German,116,the larch,8-991,lerihha,,,76211240871533843,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,No information,
36195,oldh1241,Old High German,286,the needle(2),8-993,nâdala,,,76211242888506949,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35918,oldh1241,Old High German,1137,the sinew or tendon,4-465,senawa,,,76211244868430760,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36142,oldh1241,Old High German,247,to tan,7-67,gilôwôn,,,76211247457726678,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,together-[oak bark-VBLZ],verb,,,,,,,,,,,
36851,oldh1241,Old High German,393,the circumcision,22-5,umbisnîda,,,76211249730481946,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,4. Clearly calqued,,,,Insertion,,around-cutting,noun,,,,,,,,,,,
36196,oldh1241,Old High German,287,the cone,8-996,zapfo,,,76211257654903422,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35923,oldh1241,Old High German,1837,the vulva,4-494,kwiti,,,76201333622375098,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36269,oldh1241,Old High German,295,the whetstone,9-93,wezzistein,,,7621133565346288,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,whet-stone,noun,,,,,,,,,,,
36141,oldh1241,Old High German,1105,the camp,7-65,heriberga,,,76211310563010181,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,army-[hide-NMLZ],noun,,,,,,,,,,,
35785,oldh1241,Old High German,840,the cormorant,3-597,skarbo,,,76211313702946418,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35820,oldh1241,Old High German,1527,the tick,3-835,zecko,,,76211315934778674,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36190,oldh1241,Old High German,931,the millet or sorghum,8-911,hirsi,,,76211319205139992,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36267,oldh1241,Old High German,1911,to draw water,9-9,skepfen,,,762593668389496,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36268,oldh1241,Old High German,361,the peg,9-91,stecko,,,7625939569675897,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36312,oldh1241,Old High German,142,to go or return home,10-58,heim kêren,,,7625103993815043,5. no evidence for borrowing,0.0,analyzable phrasal,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,home turn,,,,,,,,,,,,
35667,oldh1241,Old High German,1193,the steam,1-831,dampf,,,7625104894888531,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
35707,oldh1241,Old High German,1617,the grandchild,2-5,enkilîn,,,74241126892915334,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,grandfather-DIM,noun,,,,,,,,,,,
35736,oldh1241,Old High German,1211,he,2-931,"ir, er",,,76251015409847295,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,pronoun,,,,,,,,,,,
35737,oldh1241,Old High German,1834,she,2-932,si,,,76251016778825797,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,pronoun,,,,,,,,,,,
