ID,Name,Description,Contributors
GANDANGARA,GANDANGARA,,Julia Bischoffberger
GIDABAL,GIDABAL,,Cecil H. Brown
GUMBAYNGGIR,GUMBAYNGGIR,,Viveka Velupillai
GURENG_GURENG,GURENG_GURENG,,
JIRINGAYN,JIRINGAYN,,Julia Bischoffberger
MADHI_MADHI,MADHI_MADHI,,Julia Bischoffberger
MADIMADI,MADIMADI,,Viveka Velupillai
MURUWARI,MURUWARI,,Zarina Molochieva
NGARIGU,NGARIGU,,Julia Bischoffberger
NGUNAWAL,NGUNAWAL,,Zarina Molochieva
OMEO,OMEO,,Julia Bischoffberger
PALLANGANMIDDANG,PALLANGANMIDDANG,,Julia Bischoffberger
SYDNEY,SYDNEY,,Zarina Molochieva
THAWA,THAWA,,Julia Bischoffberger
THURAWAL,THURAWAL,,
WAALUBAL,WAALUBAL,,Zarina Molochieva
WANGAAYBUWAN_NGIYAMBAA,WANGAAYBUWAN_NGIYAMBAA,,Zarina Molochieva
WARRNAMBOOL,WARRNAMBOOL,,Zarina Molochieva
WATHAWURRUNG,WATHAWURRUNG,,Zarina Molochieva
WEMBAWEMBA,WEMBAWEMBA,,Julia Bischoffberger
WEMBA_WEMBA,WEMBA_WEMBA,,Julia Bischoffberger
WIRADHURI,WIRADHURI,,Zarina Molochieva
WOIWURRUNG,WOIWURRUNG,,Zarina Molochieva
WORIMI,WORIMI,,
WULIWULI,WULIWULI,,Zarina Molochieva
YAYGIR,YAYGIR,,Zarina Molochieva
YORTA_YORTA,YORTA_YORTA,,Zarina Molochieva
BADIMAYA,BADIMAYA,,Julia Bischoffberger
DALWONGO,DALWONGO,,Søren Wichmann
DHARGARI,DHARGARI,,Julia Bischoffberger
DHUWAL,DHUWAL,,
DJAMBARRPUYNGU,DJAMBARRPUYNGU,,Julia Bischoffberger
DJAPU,DJAPU,,André Müller
DJINANG,DJINANG,,André Müller
DJINBA,DJINBA,,André Müller
GOBABINGO,GOBABINGO,,Søren Wichmann
GOMAIDJ,GOMAIDJ,,Søren Wichmann
GURINDJI,GURINDJI,,Søren Wichmann
JARU,JARU,,Julia Bischoffberger
KARADJERI,KARADJERI,,Julia Bischoffberger
KOKATA,KOKATA,,Julia Bischoffberger
KURRAMA,KURRAMA,,
MANGGALILI,MANGGALILI,,Søren Wichmann
MANTJILTJARA,MANTJILTJARA,,Viveka Velupillai
MARARBA,MARARBA,,Søren Wichmann
MARTUTHUNIRA,MARTUTHUNIRA,,Viveka Velupillai
MARTU_WANGKA,MARTU_WANGKA,,Annkathrin Wett
NGAANYATJARRA,NGAANYATJARRA,,
NGADJUNMAYA,NGADJUNMAYA,,Zarina Molochieva
NGALOOMA,NGALOOMA,,Cecil H. Brown
NGARINMAN_BILINARA,NGARINMAN_BILINARA,,Julia Bischoffberger
NGARLA,NGARLA,,Julia Bischoffberger
NHANDA,NHANDA,,Zarina Molochieva
NYANGUMARTA,NYANGUMARTA,,Annkathrin Wett
NYOONGAR,NYOONGAR,,André Müller
NYUNGA_EASTERN,NYUNGA_EASTERN,,
NYUNGA_NORTHERN,NYUNGA_NORTHERN,,
NYUNGA_SOUTH_WESTERN,NYUNGA_SOUTH_WESTERN,,
PANYTYIMA,PANYTYIMA,,Zarina Molochieva
PINTUPI,PINTUPI,,
PITJANTJATJARA_YANKUNTJATJARA,PITJANTJATJARA_YANKUNTJATJARA,,Zarina Molochieva
RITHARNGU,RITHARNGU,,Annkathrin Wett
WAGAYA,WAGAYA,,
WAJARRI,WAJARRI,,Zarina Molochieva
WALMAJARRI,WALMAJARRI,,
WANGKA_WIRU,WANGKA_WIRU,,Annkathrin Wett
WARLPIRI,WARLPIRI,,Cecil H. Brown
WARLUWARA,WARLUWARA,,Paul Sidwell
WARUMUNGU,WARUMUNGU,,Julia Bischoffberger
YANANGO,YANANGO,,Søren Wichmann
YANYUWA,YANYUWA,,André Müller
YINDJIBARNDI,YINDJIBARNDI,,Zarina Molochieva
YOLNGUMATHA,YOLNGUMATHA,,Zarina Molochieva
YULPARIJA,YULPARIJA,,Annkathrin Wett
MURRINH_PATHA_1,MURRINH_PATHA_1,,Cecil H. Brown
MURRINH_PATHA_2,MURRINH_PATHA_2,,Sebastian Sauppe
NGANGIKURRUNGGURR,NGANGIKURRUNGGURR,,Robert Mailhammer
NGENGOMERI,NGENGOMERI,,Robert Mailhammer
GANGGALIDA,GANGGALIDA,,André Müller
GANGULIDA,GANGULIDA,,
KAYARDILD,KAYARDILD,,Julia Bischoffberger
TIWI,TIWI,,Cecil H. Brown
UMBUGARLA,UMBUGARLA,,Zarina Molochieva
WAGIMAN,WAGIMAN,,André Müller
MARAMANADJI,MARAMANADJI,,Robert Mailhammer
MARENGAR,MARENGAR,,Robert Mailhammer
MARIDAN,MARIDAN,,Zarina Molochieva
MARITHIEL,MARITHIEL,,Robert Mailhammer
MARITYABEN,MARITYABEN,,
MARRIAMMU,MARRIAMMU,,Zarina Molochieva
AMI,AMI,,Robert Mailhammer
MANDA,MANDA,,Robert Mailhammer
MARANUNGGU,MARANUNGGU,,Robert Mailhammer
GUNIN_KWINI,GUNIN_KWINI,,Søren Wichmann
NGARINYIN,NGARINYIN,,Søren Wichmann
UNGGUMI,UNGGUMI,,Søren Wichmann
WUNAMBAL,WUNAMBAL,,Søren Wichmann
WARDAMAN,WARDAMAN,,Søren Wichmann
YANGMAN,YANGMAN,,Søren Wichmann
ALEUT,ALEUT,,Cecil H. Brown
PROTO_ESKIMO_ALEUT,PROTO_ESKIMO_ALEUT,,
C_YUPIK,C_YUPIK,,
EAST_GREENLANDIC,EAST_GREENLANDIC,,Søren Wichmann
INUPIAQ,INUPIAQ,,André Müller
KANGIRYUARMIUTUN,KANGIRYUARMIUTUN,,André Müller
NORTHWEST_ALASKA_INUPIATUN,NORTHWEST_ALASKA_INUPIATUN,,Tessa de Mol-van Valen
PROTO_ESKIMOAN,PROTO_ESKIMOAN,,Cecil H. Brown
ST_LAWRENCE_YUPIK,ST_LAWRENCE_YUPIK,,André Müller
INUKTITUT_EASTERN_CANADIAN,INUKTITUT_EASTERN_CANADIAN,,
WEST_GREENLANDIC,WEST_GREENLANDIC,,Viveka Velupillai
YUPIK_SIRENIK,YUPIK_SIRENIK,,Cecil H. Brown
YUPIK_CENTRAL_SIBERIAN_CHAPLINO,YUPIK_CENTRAL_SIBERIAN_CHAPLINO,,Cecil H. Brown
AHTNA,AHTNA,,Pamela Brown
BEAVER,BEAVER,,Oleg Belyaev
C_CARRIER,C_CARRIER,,Cecil H. Brown
CARRIER,CARRIER,,Oleg Belyaev
CHILCOTIN,CHILCOTIN,,Tessa de Mol-van Valen
CHIPEWYAN,CHIPEWYAN,,Oleg Belyaev
CHIRICAHUA,CHIRICAHUA,,Oleg Belyaev
DOGRIB,DOGRIB,,Julia Bischoffberger
GALICE,GALICE,,Oleg Belyaev
HAN,HAN,,Tessa de Mol-van Valen
HARE,HARE,,Oleg Belyaev
HUPA,HUPA,,Cecil H. Brown
HUPA_2,HUPA_2,,Oleg Belyaev
ILIAMNA_TANAINA,ILIAMNA_TANAINA,,Darja Appelganz
INLAND_TANAINA,INLAND_TANAINA,,Darja Appelganz
JICARILLA_APACHE,JICARILLA_APACHE,,
JICARILLA,JICARILLA,,Oleg Belyaev
KASKA,KASKA,,Tessa de Mol-van Valen
KATO,KATO,,Oleg Belyaev
KIOWA_APACHE,KIOWA_APACHE,,Tessa de Mol-van Valen
KOYUKON,KOYUKON,,Pamela Brown
KUTCHIN,KUTCHIN,,Oleg Belyaev
LIPAN,LIPAN,,Oleg Belyaev
LOWER_TANANA,LOWER_TANANA,,Tessa de Mol-van Valen
MANTASTA_AHTENA,MANTASTA_AHTENA,,Darja Appelganz
MATTOLE,MATTOLE,,Oleg Belyaev
NAVAHO,NAVAHO,,Oleg Belyaev
NAVAJO,NAVAJO,,Cecil H. Brown
OUTER_INLET_TANAINA,OUTER_INLET_TANAINA,,Darja Appelganz
SAN_CARLOS,SAN_CARLOS,,Oleg Belyaev
SARCEE,SARCEE,,Oleg Belyaev
SLAVEY,SLAVEY,,Darja Appelganz
TANACROSS,TANACROSS,,André Müller and Helen Geyer
TOLOWA,TOLOWA,,Tessa de Mol-van Valen
TUTUTNI,TUTUTNI,,Tessa de Mol-van Valen
UPPER_INLET_TANAINA,UPPER_INLET_TANAINA,,Darja Appelganz
UPPER_KUSKOKWIM,UPPER_KUSKOKWIM,,Tessa de Mol-van Valen
UPPER_TANANA,UPPER_TANANA,,Tessa de Mol-van Valen
UPPER_TANANA_TETLIN,UPPER_TANANA_TETLIN,,Darja Appelganz
EYAK,EYAK,,Cecil H. Brown
TLINGIT,TLINGIT,,Viveka Velupillai and Søren Wichmann
HAIDA,HAIDA,,Viveka Velupillai and Søren Wichmann and David Beck
HAIDA_2,HAIDA_2,,Tessa de Mol-van Valen
PROTO_ALGIC,PROTO_ALGIC,,Søren Wichmann
ABNAKI_EASTERN,ABNAKI_EASTERN,,Helen Geyer
ABNAKI_WESTERN,ABNAKI_WESTERN,,Pamela Brown
ALGONQUIN,ALGONQUIN,,Pamela Brown
ARAPAHO,ARAPAHO,,Agustina Carrizo
ATIKAMEKW,ATIKAMEKW,,Pamela Brown
BLACKFOOT,BLACKFOOT,,Cecil H. Brown
CHEYENNE,CHEYENNE,,Pamela Brown
CHIPPEWA,CHIPPEWA,,Pamela Brown
CREE_WOODS,CREE_WOODS,,Julia Bischoffberger
DELAWARE_MUNSEE,DELAWARE_MUNSEE,,
FOX,FOX,,Pamela Brown
GROS_VENTRE,GROS_VENTRE,,Julia Bischoffberger
KASKASKIA_ILLINOIS,KASKASKIA_ILLINOIS,,
KICKAPOO,KICKAPOO,,Pamela Brown
MAHICAN,MAHICAN,,Pamela Brown
MENOMINEE,MENOMINEE,,André Müller
MIAMI,MIAMI,,
MICHIF,MICHIF,,Søren Wichmann and Viveka Velupillai
MICMAC,MICMAC,,
MOHEGAN,MOHEGAN,,Pamela Brown
MONTAGNAIS,MONTAGNAIS,,Pamela Brown
NANTICOKE,NANTICOKE,,Tessa de Mol-van Valen
NASKAPI,NASKAPI,,Pamela Brown
OJIBWA_SEVERN,OJIBWA_SEVERN,,Julia Bischoffberger
OJIBWA_EASTERN,OJIBWA_EASTERN,,Pamela Brown
OTTAWA,OTTAWA,,
PASSAMAQUODDY_MALISEET_UnnamedInSource,PASSAMAQUODDY_MALISEET_UnnamedInSource,,Søren Wichmann
POTAWATOMI,POTAWATOMI,,André Müller
POWHATAN_UnnamedInSource,POWHATAN_UnnamedInSource,,Søren Wichmann
SWAMPY_CREE,SWAMPY_CREE,,Tessa de Mol-van Valen
SHAWNEE,SHAWNEE,,Julia Bischoffberger
UNAMI_UnnamedInSource,UNAMI_UnnamedInSource,,Søren Wichmann
WAMPANOAG_NATICK,WAMPANOAG_NATICK,,
WIYOT,WIYOT,,Cecil H. Brown
YUROK,YUROK,,André Müller
BEOTHUK,BEOTHUK,,Pamela Brown
PROTO_IROQUOIAN,PROTO_IROQUOIAN,,Cecil H. Brown
CAYUGA,CAYUGA,,Julia Bischoffberger
MOHAWK,MOHAWK,,Pamela Brown and Matthias Urban and Julia Bischoffberger
ONEIDA,ONEIDA,,Julia Bischoffberger
ONONDAGA,ONONDAGA,,Julia Bischoffberger
PROTO_NORTHERN_IROQUOIAN,PROTO_NORTHERN_IROQUOIAN,,Cecil H. Brown
SENECA,SENECA,,Julia Bischoffberger
TUSCARORA,TUSCARORA,,Julia Bischoffberger
WENDAT_HURON,WENDAT_HURON,,Julia Bischoffberger
WYANDOT,WYANDOT,,Julia Bischoffberger
CHEROKEE,CHEROKEE,,Cecil H. Brown and Matthias Urban
TIMUCUA,TIMUCUA,,Cecil H. Brown
YUCHI,YUCHI,,Cecil H. Brown
PROTO_MUSKOGEAN,PROTO_MUSKOGEAN,,Cecil H. Brown
ALABAMA,ALABAMA,,Cecil H. Brown
CHICKASAW,CHICKASAW,,Cecil H. Brown
CHOCTAW,CHOCTAW,,Cecil H. Brown
CREEK,CREEK,,Cecil H. Brown
KOASATI,KOASATI,,Cecil H. Brown
MIKASUKI,MIKASUKI,,Cecil H. Brown
NATCHEZ,NATCHEZ,,Pamela Brown
TUNICA,TUNICA,,Pamela Brown
ATAKAPA,ATAKAPA,,Cecil H. Brown
CHITIMACHA,CHITIMACHA,,Cecil H. Brown
CHITIMACHA_2,CHITIMACHA_2,,Julia Bischoffberger
TONKAWA,TONKAWA,,Cecil H. Brown
COMECRUDO,COMECRUDO,,Cecil H. Brown
ARIKARA,ARIKARA,,Cecil H. Brown
CADDO,CADDO,,Søren Wichmann
KITSAI,KITSAI,,Annkathrin Wett
PAWNEE,PAWNEE,,
PAWNEE_2,PAWNEE_2,,Annkathrin Wett
WICHITA,WICHITA,,Cecil H. Brown
WICHITA_2,WICHITA_2,,Annkathrin Wett
PROTO_SIOUAN,PROTO_SIOUAN,,Cecil H. Brown
CATAWBA,CATAWBA,,Cecil H. Brown
ASSINIBOINE,ASSINIBOINE,,Matthias Urban
BILOXI,BILOXI,,Cecil H. Brown
CROW,CROW,,Pamela Brown
DAKOTA,DAKOTA,,Julia Bischoffberger
HIDATSA,HIDATSA,,Cecil H. Brown
IOWA-OTO,IOWA-OTO,,
KANSA,KANSA,,
LAKHOTA,LAKHOTA,,Cecil H. Brown
LAKOTA,LAKOTA,,Annkathrin Wett
MANDAN,MANDAN,,Matthias Urban
OFO,OFO,,Pamela Brown
OMAHA-PONCA,OMAHA-PONCA,,Matthias Urban
OSAGE,OSAGE,,Pamela Brown
QUAPAW,QUAPAW,,
TUTELO,TUTELO,,Matthias Urban
WINNEBAGO,WINNEBAGO,,Matthias Urban
JEMEZ,JEMEZ,,Julia Bischoffberger
KIOWA,KIOWA,,Cecil H. Brown and Julia Bischoffberger
TEWA_ARIZONA,TEWA_ARIZONA,,Cecil H. Brown
TEWA_SAN_JUAN_PUEBLO,TEWA_SAN_JUAN_PUEBLO,,Cecil H. Brown and Julia Bischoffberger
TEWA_SANTA_CLARA,TEWA_SANTA_CLARA,,Julia Bischoffberger
TIWA_NORTHERN_PICURIS,TIWA_NORTHERN_PICURIS,,
TIWA_NORTHERN_TAOS,TIWA_NORTHERN_TAOS,,
TIWA_SOUTHERN,TIWA_SOUTHERN,,Julia Bischoffberger
ACOMA_KERES,ACOMA_KERES,,Søren Wichmann
SANTA_ANA_KERES,SANTA_ANA_KERES,,Søren Wichmann
SANTO_DOMINGO_KERES,SANTO_DOMINGO_KERES,,Søren Wichmann
ZUNI,ZUNI,,Cecil H. Brown
PROTO_UTO_AZTECAN,PROTO_UTO_AZTECAN,,
CLASSICAL_NAHUATL,CLASSICAL_NAHUATL,,
HIGHLAND_PUEBLA_NAHUATL,HIGHLAND_PUEBLA_NAHUATL,,André Müller
NAHUATL_ACATLAN,NAHUATL_ACATLAN,,Pamela Brown and Søren Wichmann
NAHUATL_ACAXOCHITLAN,NAHUATL_ACAXOCHITLAN,,Pamela Brown and Søren Wichmann
NAHUATL_AMILCINGO_ZACUALPAN,NAHUATL_AMILCINGO_ZACUALPAN,,Pamela Brown and Søren Wichmann
NAHUATL_ATLACHOLOAYA_XOCHITEPEC,NAHUATL_ATLACHOLOAYA_XOCHITEPEC,,Pamela Brown and Søren Wichmann
NAHUATL_ATLIACA_TIXTLA,NAHUATL_ATLIACA_TIXTLA,,Pamela Brown and Søren Wichmann
NAHUATL_AXOCHIAPAN,NAHUATL_AXOCHIAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_AYOTOXCO,NAHUATL_AYOTOXCO,,Pamela Brown and Søren Wichmann
NAHUATL_BUENOS_AIRES_ALAMO,NAHUATL_BUENOS_AIRES_ALAMO,,Pamela Brown and Søren Wichmann
NAHUATL_CHICHIQUILA,NAHUATL_CHICHIQUILA,,Pamela Brown and Søren Wichmann
NAHUATL_CHICONTEPEC,NAHUATL_CHICONTEPEC,,Pamela Brown and Søren Wichmann
NAHUATL_CHIGNAUTLA,NAHUATL_CHIGNAUTLA,,Pamela Brown and Søren Wichmann
NAHUATL_CHILACACHAPA_CUETZALA_DEL_PROGRESO,NAHUATL_CHILACACHAPA_CUETZALA_DEL_PROGRESO,,Pamela Brown and Søren Wichmann
NAHUATL_CHILOCOYO_HUEHUETLA,NAHUATL_CHILOCOYO_HUEHUETLA,,Pamela Brown and Søren Wichmann
NAHUATL_CHINANCAHUATL_ZACUALTIPAN,NAHUATL_CHINANCAHUATL_ZACUALTIPAN,,Pamela Brown and Søren Wichmann
NAHUATL_COATEPEC_COSTALES,NAHUATL_COATEPEC_COSTALES,,Søren Wichmann
NAHUATL_COATEPEC_COSTALES_TELEOLOAPAN,NAHUATL_COATEPEC_COSTALES_TELEOLOAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_COXCATLAN,NAHUATL_COXCATLAN,,Pamela Brown and Søren Wichmann
NAHUATL_COYOTEPEC,NAHUATL_COYOTEPEC,,Pamela Brown and Søren Wichmann
NAHUATL_CUACUILA_HUAUCHINANGO,NAHUATL_CUACUILA_HUAUCHINANGO,,Pamela Brown and Søren Wichmann
NAHUATL_CUAMELC0_TIANGUISTENGO,NAHUATL_CUAMELC0_TIANGUISTENGO,,Pamela Brown and Søren Wichmann
NAHUATL_CUATLAMAYAN_ANTONIO_SANTOS,NAHUATL_CUATLAMAYAN_ANTONIO_SANTOS,,Pamela Brown and Søren Wichmann
NAHUATL_CUENTEPEC_TEMIXCO,NAHUATL_CUENTEPEC_TEMIXCO,,Pamela Brown and Søren Wichmann
NAHUATL_DEL_NORTE_DEL_ESTADO_DE_PUEBLA,NAHUATL_DEL_NORTE_DEL_ESTADO_DE_PUEBLA,,
NAHUATL_HUATLATLAUCA,NAHUATL_HUATLATLAUCA,,
NAHUATL_HUEYAPAN_TETELA_DEL_VOLCAN,NAHUATL_HUEYAPAN_TETELA_DEL_VOLCAN,,André Müller
NAHUATL_HUEYATI_YAHUALICA,NAHUATL_HUEYATI_YAHUALICA,,Pamela Brown and Søren Wichmann
NAHUATL_HUITZILTEPEC_ZUMPANGO_DEL_RIO,NAHUATL_HUITZILTEPEC_ZUMPANGO_DEL_RIO,,Pamela Brown and Søren Wichmann
NAHUATL_IXHUATLAN_DE_MADERO,NAHUATL_IXHUATLAN_DE_MADERO,,Pamela Brown and Søren Wichmann
NAHUATL_IXTACAMAXTITLAN,NAHUATL_IXTACAMAXTITLAN,,Pamela Brown and Søren Wichmann
NAHUATL_JALATLACO,NAHUATL_JALATLACO,,Pamela Brown and Søren Wichmann
NAHUATL_JICOCINGO_ZACATLAN,NAHUATL_JICOCINGO_ZACATLAN,,Pamela Brown and Søren Wichmann
NAHUATL_LA_REFORMA_TEPEHUACAN_DE_GUERRERO,NAHUATL_LA_REFORMA_TEPEHUACAN_DE_GUERRERO,,Pamela Brown and Søren Wichmann
NAHUATL_LAS_BALSAS,NAHUATL_LAS_BALSAS,,Pamela Brown and Søren Wichmann
NAHUATL_MECAYAPAN,NAHUATL_MECAYAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_MONTEGRANDE_PLATON_SANCHEZ,NAHUATL_MONTEGRANDE_PLATON_SANCHEZ,,Pamela Brown and Søren Wichmann
NAHUATL_PAJAPAN,NAHUATL_PAJAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_POMARO_AQUILA,NAHUATL_POMARO_AQUILA,,Pamela Brown and Søren Wichmann
NAHUATL_QUETZALAPA_AZOYU,NAHUATL_QUETZALAPA_AZOYU,,Pamela Brown and Søren Wichmann
NAHUATL_RAFAEL_DELGADO,NAHUATL_RAFAEL_DELGADO,,Pamela Brown and Søren Wichmann
NAHUATL_REYES_DE_VALLARTA_TUZAMAPAN,NAHUATL_REYES_DE_VALLARTA_TUZAMAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_AGUSTIN_DE_BUENAVENTURA,NAHUATL_SAN_AGUSTIN_DE_BUENAVENTURA,,Søren Wichmann
NAHUATL_SAN_AGUSTIN_OAPAN,NAHUATL_SAN_AGUSTIN_OAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_BERNARDINO_TEOTITLAN_DEL_CAMINO,NAHUATL_SAN_BERNARDINO_TEOTITLAN_DEL_CAMINO,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_FRANCISCO_TLALNEPANTLA,NAHUATL_SAN_FRANCISCO_TLALNEPANTLA,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_JERONINO_AMANALCO,NAHUATL_SAN_JERONINO_AMANALCO,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_JOSE_MIAHUATLAN,NAHUATL_SAN_JOSE_MIAHUATLAN,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_MIGUEL_AYOTLA,NAHUATL_SAN_MIGUEL_AYOTLA,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_PABLO_ZOQUITLAN,NAHUATL_SAN_PABLO_ZOQUITLAN,,Pamela Brown and Søren Wichmann
NAHUATL_SAN_PEDRO_JICORA,NAHUATL_SAN_PEDRO_JICORA,,Søren Wichmann
NAHUATL_SAN_PEDRO_TLALCUAPAN_SANTA_ANA_CHIAUTEMPAN,NAHUATL_SAN_PEDRO_TLALCUAPAN_SANTA_ANA_CHIAUTEMPAN,,Pamela Brown and Søren Wichmann
NAHUATL_SANTA_ANA_TLACOTENCO,NAHUATL_SANTA_ANA_TLACOTENCO,,Pamela Brown and Søren Wichmann
NAHUATL_SIERRA_DE_ZACAPOAXTLA,NAHUATL_SIERRA_DE_ZACAPOAXTLA,,André Müller
NAHUATL_STA_MA_COAPAN,NAHUATL_STA_MA_COAPAN,,Pamela Brown and Søren Wichmann
NAHUATL_SANTA_MARIA_TEOPOXCO,NAHUATL_SANTA_MARIA_TEOPOXCO,,Pamela Brown and Søren Wichmann
NAHUATL_TEPOTZTLAN,NAHUATL_TEPOTZTLAN,,Pamela Brown and Søren Wichmann
NAHUATL_TLALNEPANTLA_TAMAZUNCHALE,NAHUATL_TLALNEPANTLA_TAMAZUNCHALE,,Pamela Brown and Søren Wichmann
NAHUATL_XAALITLA_TEPECUAUILCO,NAHUATL_XAALITLA_TEPECUAUILCO,,Pamela Brown and Søren Wichmann
NAHUATL_XALATZALA_TLAPA,NAHUATL_XALATZALA_TLAPA,,Pamela Brown and Søren Wichmann
NAHUATL_XALPATLAHUAC,NAHUATL_XALPATLAHUAC,,Pamela Brown and Søren Wichmann
NAHUATL_XILITLA,NAHUATL_XILITLA,,Pamela Brown and Søren Wichmann
NAHUATL_XILOCUAUTLA_HUAUCHINANGO,NAHUATL_XILOCUAUTLA_HUAUCHINANGO,,Pamela Brown and Søren Wichmann
NAHUATL_XOCHIATIPAN,NAHUATL_XOCHIATIPAN,,Pamela Brown and Søren Wichmann
NAHUATL_XOXOCOTLA_PUENTE_DE_IXTLA,NAHUATL_XOXOCOTLA_PUENTE_DE_IXTLA,,Pamela Brown and Søren Wichmann
NAHUATL_ZAHUASTIPAN_SAN_AUGUSTIN_METZQUITITLAN,NAHUATL_ZAHUASTIPAN_SAN_AUGUSTIN_METZQUITITLAN,,Pamela Brown and Søren Wichmann
NAHUATL_ZITLALA,NAHUATL_ZITLALA,,Pamela Brown and Søren Wichmann
PIPIL,PIPIL,,André Müller
POCHUTLA_NAHUATL,POCHUTLA_NAHUATL,,André Müller
TABASCO_NAHUATL_CUPILCO,TABASCO_NAHUATL_CUPILCO,,
TETELCINGO_NAHUATL,TETELCINGO_NAHUATL,,Cecil H. Brown
EUDEVE,EUDEVE,,Matthew S. Dryer
MAYO,MAYO,,Cecil H. Brown
MAYO_LOS_CAPOMOS,MAYO_LOS_CAPOMOS,,Søren Wichmann
OPATA,OPATA,,Matthew S. Dryer
YAQUI,YAQUI,,André Müller
YAQUI_2,YAQUI_2,,
CAHUILLA,CAHUILLA,,André Müller
CUPENO,CUPENO,,Julia Bischoffberger
GABRIELINO,GABRIELINO,,Søren Wichmann
KITANEMUK,KITANEMUK,,Annkathrin Wett
LUISENO,LUISENO,,Annkathrin Wett
SERRANO,SERRANO,,Matthew S. Dryer
TUBATULABAL,TUBATULABAL,,André Müller
EL_NAYAR_CORA,EL_NAYAR_CORA,,
HUICHOL,HUICHOL,,Cecil H. Brown
HOPI,HOPI,,André Müller
COMANCHE,COMANCHE,,Cecil H. Brown
KAWAIISU,KAWAIISU,,André Müller
NORTHERN_PAIUTE,NORTHERN_PAIUTE,,
NORTHERN_PAIUTE_BANNOCK,NORTHERN_PAIUTE_BANNOCK,,André Müller
PANAMINT,PANAMINT,,Annkathrin Wett
SHOSHONI,SHOSHONI,,André Müller
SOUTHERN_PAIUTE,SOUTHERN_PAIUTE,,André Müller
TUMPISA,TUMPISA,,Annkathrin Wett
UTE_1,UTE_1,,Viveka Velupillai
UTE_2,UTE_2,,André Müller
UTE_SOUTHERN_PAIUTE,UTE_SOUTHERN_PAIUTE,,
WESTERN_MONO,WESTERN_MONO,,Søren Wichmann
CENTRAL_TARAHUMARA,CENTRAL_TARAHUMARA,,
GUARIJIO,GUARIJIO,,Søren Wichmann
HUARIJIO,HUARIJIO,,André Müller
WARIHIO,WARIHIO,,Annkathrin Wett
LOWER_PIMA,LOWER_PIMA,,Annkathrin Wett
PIMA_BAJO,PIMA_BAJO,,André Müller
NORTHERN_TEPEHUAN,NORTHERN_TEPEHUAN,,
PROTO_TEPIMAN,PROTO_TEPIMAN,,Annkathrin Wett
SOUTHERN_TEPEHUAN,SOUTHERN_TEPEHUAN,,Annkathrin Wett
TEPECANO,TEPECANO,,André Müller
TOHONO_OODHAM,TOHONO_OODHAM,,André Müller
UPPER_PIMA,UPPER_PIMA,,Annkathrin Wett
TUBAR,TUBAR,,
QUILEUTE,QUILEUTE,,Matthias Urban
PROTO_CHIMAKUAN,PROTO_CHIMAKUAN,,Julia Bischoffberger
PROTO_WAKASHAN,PROTO_WAKASHAN,,Søren Wichmann
HAISLA,HAISLA,,Julia Bischoffberger and David Beck
HEILTSUK,HEILTSUK,,Søren Wichmann and Julia Bischoffberger and David Beck
KWAKWALA,KWAKWALA,,Søren Wichmann and Julia Bischoffberger and David Beck
OOWEKYALA,OOWEKYALA,,Julia Bischoffberger and David Beck
DITIDAHT,DITIDAHT,,Søren Wichmann and Julia Bischoffberger and David Beck
MAKAH,MAKAH,,Søren Wichmann and Julia Bischoffberger and David Beck
NOOTKA,NOOTKA,,Cecil H. Brown
KUTENAI,KUTENAI,,Mark Donohue and Oleg Belyaev
BELLA_COOLA,BELLA_COOLA,,André Müller and Cecil H. Brown and David Beck and Pamela Brown
CLALLAM,CLALLAM,,André Müller and Pamela Brown and David Beck
COMOX,COMOX,,Julia Bischoffberger
COWICHAN,COWICHAN,,Pamela Brown and David Beck
LUSHOOTSEED,LUSHOOTSEED,,David Beck
MUSQUEAM,MUSQUEAM,,Pamela Brown and David Beck
NOOKSACK,NOOKSACK,,Cecil H. Brown and David Beck
PUGET_SALISH,PUGET_SALISH,,Annkathrin Wett
SAANICH,SAANICH,,David Beck and Cecil H. Brown
SALISH_STRAITS,SALISH_STRAITS,,André Müller
SAMISH,SAMISH,,Pamela Brown and David Beck
SECHELT,SECHELT,,Cecil H. Brown and David Beck
SLIAMMON,SLIAMMON,,
SONGISH,SONGISH,,Pamela Brown and David Beck
SQUAMISH,SQUAMISH,,Pamela Brown and David Beck
STOLO,STOLO,,
TWANA,TWANA,,Pamela Brown and David Beck
COEUR_DALENE,COEUR_DALENE,,Cecil H. Brown and David Beck
COLUMBIA_WENATCHI,COLUMBIA_WENATCHI,,David Beck
KALISPEL_PEND_DOREILLE,KALISPEL_PEND_DOREILLE,,David Beck
LILLOOET,LILLOOET,,Cecil H. Brown and David Beck
MONTANA_SALISH,MONTANA_SALISH,,
